duration,service,flag,wrong_fragment,hot,logged_in,count,serror_rate,srv_srror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,xAttack
0,http,SF,0,0,1,1,0,0,1,0,0,255,255,1,0,0,0.01,0.01,0,1
0,http,SF,0,0,1,34,0,0,1,0,0.11,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,1,35,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,12,0,0,1,0,0.21,45,255,1,0,0.02,0,0.01,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,3,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.67,62,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,21,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,255,249,0.98,0.01,0,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,19,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,8,0,0,1,0,0,8,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,13,0,0,1,0,0,13,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,23,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,6,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,8,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0.25,255,255,1,0,0,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,33,250,1,0,0.01,0,0,0.14,1
0,http,SF,0,0,1,31,0,0,1,0,0,90,255,1,0,0.03,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,11,121,1,0,0.07,0,0,0.6,1
0,http,S1,0,0,1,2,0.5,0.67,1,0,0.67,168,255,1,0,0.02,0.01,0.01,0,1
0,http,SF,0,0,1,3,0,0,1,0,0.5,255,255,1,0,0,0,0,0,1
0,http,S0,0,0,0,2,0.5,0.25,1,0,0.75,19,255,1,0,0.02,0.05,0,0,1
0,http,SF,0,0,1,16,0,0,1,0,0,29,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0,6,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0.14,6,255,1,0,0.06,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,255,255,1,0,0,0.01,0.01,0,1
0,http,SF,0,0,1,18,0,0,1,0,0.16,220,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,15,0,0,1,0,0.08,86,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,11,0.09,0.09,1,0,0,11,255,1,0,0.05,0.09,0.01,0,1
0,http,SF,0,0,1,25,0,0,1,0,0.12,146,158,1,0,0.03,0.01,0.01,0.01,1
0,http,REJ,0,0,0,1,0,0,1,0,0,13,94,1,0,0.31,0,0,1,1
0,http,REJ,0,0,0,1,0,0,1,0,0,33,255,1,0,0.07,0,0,0.97,1
0,http,SF,0,2,1,6,0,0,1,0,0,255,255,1,0,0,0.01,0.01,0.02,2
0,http,SF,0,0,1,1,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,10,0,0,1,0,0.19,208,255,1,0,0.02,0,0,0,1
0,http,S0,0,0,0,31,1,1,0.32,0.1,0,255,62,0.24,0.02,0,1,1,0,2
0,http,SF,0,0,1,13,0,0,1,0,0,13,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,10,0,0,1,0,0,210,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,24,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,2,1,2,0,0,1,0,0,159,159,1,0,0,0,0,0.01,2
0,http,SF,0,0,1,2,0,0,1,0,0.29,15,15,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,139,139,1,0,0,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0,82,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,16,0,0,1,0,0,226,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,25,0,0,1,0,0.12,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,22,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,5,255,1,0,0.06,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.33,146,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0.29,39,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,255,249,0.98,0.01,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0.67,2,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,255,244,0.96,0.01,0,0,0,0,1
0,http,SF,0,0,1,20,0,0,1,0,0,202,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,14,0,0,1,0,0.13,35,255,1,0,0.04,0,0,0.01,1
0,http,SF,0,0,1,8,0,0,1,0,0,255,255,1,0,0,0,0,0.01,1
0,http,REJ,0,0,0,1,0,0,1,0,0,3,83,1,0,0.14,0,0,1,1
0,http,S0,0,0,0,35,1,1,0.37,0.11,0,255,65,0.25,0.02,0,1,1,0,2
0,http,SF,0,0,1,5,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,10,0,0,1,0,0,125,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,121,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0,63,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,12,0,0,1,0,0.12,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,3,255,1,0,0.03,0,0.01,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,17,17,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,34,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0.33,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0,4,255,1,0,0.02,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,1,8,255,1,0,0.13,0,0,0.99,1
0,http,SF,0,0,1,13,0,0,1,0,0.09,97,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,2,2,1,0,0,0,0,0,1
0,http,SF,0,0,1,10,0,0,1,0,0,255,255,1,0,0,0.01,0.01,0,1
0,http,SF,0,0,1,9,0,0,1,0,0,9,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0.11,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,47,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,8,0,0,1,0,0.3,169,255,1,0,0.02,0.01,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0.4,66,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,19,0,0.05,1,0,0.1,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0,161,161,1,0,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,98,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,10,0,0,1,0,0.18,255,255,1,0,0,0,0,0,1
0,http,SF,0,1,1,1,0,0,1,0,0.4,255,251,0.98,0.01,0,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0,127,255,1,0,0.07,0,0.01,0,1
0,http,SF,0,0,1,10,0,0,1,0,0.19,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,S0,0,0,0,268,1,1,0.07,0.06,0,255,18,0.07,0.07,0,1,1,0,2
0,http,SF,0,0,1,1,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0.13,3,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0.29,101,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,13,0,0,1,0,0.11,88,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,15,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,27,0,0,1,0,0.07,131,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,6,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,25,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,23,0,0,1,0,0,202,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,14,0,0,1,0,0.17,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,5,255,1,0,0.01,0,0.01,0,1
0,http,SF,0,0,1,8,0,0,1,0,0,29,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0.22,61,255,1,0,0.01,0,0,0,1
0,http,RSTR,0,1,1,4,0,0,1,0,0,255,255,1,0,0,0,0,0.04,2
0,http,SF,0,0,1,3,0,0.1,1,0,0.2,255,250,0.98,0.01,0,0,0,0,1
0,http,SF,0,0,1,23,0.04,0.07,1,0,0.14,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.67,2,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0.31,255,253,0.99,0.01,0,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.67,62,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0,55,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,59,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,11,0,0,1,0,0.17,255,255,1,0,0,0.01,0.01,0,1
0,http,SF,0,0,1,6,0,0,1,0,0.36,6,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,255,246,0.96,0.01,0,0,0,0.03,1
0,http,SF,0,0,1,3,0.33,0.2,1,0,0.4,10,255,1,0,0.05,0.1,0,0,1
0,http,SF,0,0,1,22,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0,176,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,8,0,0,1,0,0.22,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,66,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,48,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,255,255,1,0,0,0,0,0.01,1
0,http,SF,0,0,1,1,0,0,1,0,0.1,44,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,13,0,0,1,0,0,47,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0,27,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,1,148,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,15,0,0,1,0,0.26,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,153,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,8,0,0,1,0,0,69,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,21,255,1,0,0.05,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,1,195,1,0,0.23,0,0.01,0.99,1
0,http,SF,0,0,1,5,0.2,0.2,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,10,0,0,1,0,0.15,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,1,59,255,1,0,0.06,0.03,0.01,0.01,1
0,http,SF,0,0,1,21,0,0,1,0,0,148,255,1,0,0.02,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,5,255,1,0,0.21,0,0,1,1
0,http,SF,0,0,1,7,0,0,1,0,0.1,252,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0.33,4,4,1,0,0,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0.01,1
0,http,SF,0,0,1,1,0,0,1,0,0,207,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.67,183,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,187,178,0.95,0.02,0,0.01,0,0,1
0,http,SF,0,0,1,15,0,0,1,0,0,143,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0.18,155,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0.14,183,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,19,0,0,1,0,0.07,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0.18,63,255,1,0,0.05,0,0.01,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,1,111,215,1,0,0.03,0,0,1,1
0,http,S1,0,0,1,10,0.1,0.1,1,0,0,53,255,1,0,0.05,0.02,0,0,1
0,http,SF,0,0,1,12,0,0,1,0,0.24,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,4,227,1,0,0.15,0,0,0.87,1
0,http,SF,0,0,1,24,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,116,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,5,0,0.05,1,0,0.42,51,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,12,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0.33,0.33,1,0,0.5,152,255,1,0,0.01,0.01,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,3,255,1,0,0.07,0,0,0,1
0,http,SF,0,0,1,21,0,0,1,0,0,91,255,1,0,0.03,0,0.01,0,1
0,http,SF,0,0,1,42,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0.25,175,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,1
0,http,SF,0,0,1,18,0,0,1,0,0.15,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,12,0,0,1,0,0.22,32,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,16,0,0,1,0,0.12,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,27,228,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,20,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,21,0,0,1,0,0.09,143,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.16,97,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0,41,255,1,0,0.02,0,0.01,0,1
0,http,SF,0,0,1,5,0,0,1,0,0.33,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,37,0,0,1,0,0,75,255,1,0,0.01,0,0,0.07,1
0,http,SF,0,0,1,20,0,0,1,0,0,49,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.67,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,8,0,0,1,0,0,36,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,19,0,0,1,0,0.07,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,11,0,0,1,0,0,175,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,12,0,0,1,0,0.12,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,24,0,0,1,0,0.08,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,25,0,0,1,0,0.1,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.27,2,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,22,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,26,0,0,1,0,0,191,255,1,0,0.02,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,5,14,1,0,0.14,0,0,1,1
0,http,S0,0,0,0,245,1,1,0.09,0.05,0,255,21,0.08,0.06,0,1,1,0,2
0,http,SF,0,0,1,7,0,0,1,0,0.06,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0.21,250,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,38,0,0,1,0,0.05,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0.04,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,13,255,1,0,0.08,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0,134,255,1,0,0.01,0,0.01,0,1
0,http,SF,0,0,1,8,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,13,0,0,1,0,0.17,246,246,1,0,0,0,0,0,1
0,http,SF,0,0,1,28,0,0,1,0,0.1,58,255,1,0,0.01,0,0,0.01,1
0,http,SF,0,0,1,7,0,0,1,0,0.25,16,255,1,0,0.06,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,18,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,2,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,16,106,1,0,0.09,0,0.01,0,1
0,http,SF,0,0,1,12,0,0,1,0,0.15,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0.33,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0.14,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0.5,53,255,1,0,0.03,0,0,0.01,1
0,http,SF,0,0,1,6,0,0,1,0,0.36,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,13,0,0,1,0,0,13,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,35,0.03,0.03,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,68,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,20,0,0,1,0,0,50,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0.06,75,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,12,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0,4,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.1,2,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0.09,5,255,1,0,0.07,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,7,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,6,0.17,0.17,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,255,215,0.84,0.02,0,0,0,0,1
0,http,S0,0,0,0,249,1,1,0.01,0.06,0,255,2,0.01,0.06,0,1,1,0,2
0,http,SF,0,0,1,5,0,0,1,0,0,173,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,157,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0.06,26,255,1,0,0.07,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0.24,72,255,1,0,0.01,0,0,0,1
0,http,SF,0,2,1,4,0,0,1,0,0,38,38,1,0,0,0.03,0.03,0.03,2
0,http,SF,0,0,1,7,0,0,1,0,0.33,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,12,0,0,1,0,0.15,255,255,1,0,0,0,0,0.09,1
0,http,SF,0,0,1,17,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,44,255,1,0,0.02,0.02,0.01,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,99,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,125,255,1,0,0.02,0.01,0,0,1
0,http,SF,0,0,1,15,0.07,0.09,1,0,0.09,134,255,1,0,0.04,0.01,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.07,137,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0.19,4,255,1,0,0.06,0,0,0,1
0,http,SF,0,0,1,11,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,1,253,1,0,0.15,0,0,0.98,1
0,http,SF,0,0,1,13,0,0,1,0,0.12,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0.05,52,55,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,2,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,8,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,S0,0,0,0,9,1,0.9,1,0,0.2,9,9,1,0,0,1,1,0,2
0,http,SF,0,0,1,1,0,0,1,0,0.4,11,255,1,0,0.06,0,0.01,0,1
0,http,SF,0,0,1,13,0,0,1,0,0.1,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,16,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,14,0,0,1,0,0.12,14,255,1,0,0.01,0,0,0.06,1
0,http,SF,0,0,1,3,0,0,1,0,0.5,27,255,1,0,0.01,0,0,0,1
0,http,S0,0,0,0,16,1,1,0.25,0.25,0,255,63,0.25,0.02,0,1,1,0,2
0,http,SF,0,0,1,4,0,0,1,0,0,7,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,11,0,0,1,0,0,52,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0.11,9,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,1
0,http,REJ,0,0,0,9,0,0,1,0,0,162,173,1,0,0.03,0.01,0.01,0.31,1
0,http,SF,0,0,1,2,0,0,1,0,0.67,200,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.67,255,234,0.92,0.01,0,0,0,0,1
0,http,SF,0,0,1,34,0,0,1,0,0.06,170,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0,17,255,1,0,0.01,0,0,0,1
0,http,S0,0,0,0,52,1,1,0.31,0.08,0,255,46,0.18,0.05,0,1,1,0,2
0,http,SF,0,0,1,13,0,0,1,0,0,43,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0,146,255,1,0,0.02,0.01,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,1,4,101,1,0,0.19,0,0,1,1
0,http,SF,0,2,1,4,0,0,1,0,0,50,50,1,0,0,0.02,0.02,0.02,2
0,http,SF,0,0,1,12,0,0,1,0,0,34,181,1,0,0.18,0,0,0.97,1
0,http,SF,0,0,1,8,0,0.03,1,0,0.12,8,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,25,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,1,1,1,0,0,1,0,1,47,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0.12,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,13,0,0,1,0,0,67,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,27,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,17,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,5,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,19,255,1,0,0.07,0,0.01,0,1
0,http,SF,0,0,1,4,0,0,1,0,0.4,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0.5,177,255,1,0,0.02,0.01,0,0,1
0,http,SF,0,2,1,1,0,0,1,0,1,21,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,2,0,0,1,0,0,2,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,16,0,0,1,0,0.15,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0.25,47,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,14,0,0,1,0,0.13,90,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0.06,255,242,0.95,0.01,0,0,0,0,1
0,http,SF,0,0,1,3,0,0,1,0,0.4,113,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,15,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,7,0,0,1,0,0.33,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,11,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,3,0.33,0.33,1,0,0,245,255,1,0,0.01,0,0,0,1
0,http,SF,0,0,1,19,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,4,0,0,1,0,0.4,21,255,1,0,0.08,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,3,135,1,0,0.19,0,0,0.65,1
0,http,SF,0,0,1,2,0,0,1,0,0.33,52,255,1,0,0.03,0,0,0.01,1
0,http,SF,0,0,1,16,0,0,1,0,0.11,86,255,1,0,0.01,0,0,0,1
0,http,REJ,0,0,0,1,0,0,1,0,0,17,219,1,0,0.16,0,0,1,1
0,http,SF,0,0,1,35,0,0,1,0,0,255,255,1,0,0,0,0,0,1
0,http,SF,0,0,1,11,0,0,1,0,0.29,255,255,1,0,0,0,0,0,1
0,http,RSTR,0,1,1,2,0,0,1,0,0,255,255,1,0,0,0,0,0.04,2
0,http,S1,0,0,1,20,0.05,0.03,1,0,0.07,20,255,1,0,0.05,0.05,0,0,1
0,http,SF,0,0,1,6,0,0,1,0,0,19,19,1,0,0,0,0,0,1
0,http,SF,0,0,1,23,0,0,1,0,0.06,23,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,13,0,0,1,0,0.07,39,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,1,0,0,1,0,0,49,255,1,0,0.03,0,0,0,1
0,http,SF,0,0,1,14,0,0,1,0,0,41,255,1,0,0.05,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0.12,81,255,1,0,0.02,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0,70,255,1,0,0.04,0,0,0,1
0,http,SF,0,0,1,9,0,0,1,0,0,255,255,1,0,0,0,0,0,1
